Auction Time,Edge Label,Good,Fisher Prices,New Prices,Capacity,End Capacity
1,e1364,"V003_77, V003_78",0.0,0.0,7.0,6.0
1,e1365,"V001_77_dep, V002_82_arr",0.0,0.0,3.0,3.0
1,e1366,"V001_77_arr, V001_77",0.0,0.0,2.0,2.0
1,e1367,"V001_78, V001_78_dep",0.0,0.0,1.0,1.0
1,e1368,"V001_78, V001_79",0.0,0.0,7.0,7.0
1,e1369,"V007_77_arr, V007_77",0.0,0.0,1.0,1.0
1,e1370,"V007_78, V007_78_dep",0.0,0.0,2.0,2.0
1,e1371,"V007_78, V007_79",0.0,0.0,7.0,7.0
1,e1372,"V002_77_arr, V002_77",0.0,0.0,1.0,1.0
1,e1373,"V002_78, V002_78_dep",0.0,0.0,5.0,5.0
1,e1374,"V002_78, V002_79",0.0,0.0,8.0,6.0
1,e1375,"V006_77_arr, V006_77",0.0,0.0,1.0,1.0
1,e1376,"V006_78, V006_78_dep",0.0,0.0,4.0,4.0
1,e1377,"V006_78, V006_79",0.0,0.0,8.0,8.0
1,e1378,"V003_77_dep, V006_99_arr",0.0,0.0,4.0,4.0
1,e1379,"V003_77_arr, V003_77",0.0,0.0,2.0,2.0
1,e1380,"V003_78, V003_78_dep",0.0,0.0,1.0,1.0
1,e1381,"V003_78, V003_79",0.0,0.0,7.0,6.0
1,e1382,"V001_78_dep, V002_83_arr",0.0,0.0,3.0,3.0
1,e1383,"V001_78_arr, V001_78",0.0,0.0,2.0,2.0
1,e1384,"V001_79, V001_79_dep",0.0,0.0,1.0,1.0
1,e1385,"V001_79, V001_80",0.0,0.0,7.0,7.0
1,e1386,"V007_78_arr, V007_78",0.0,0.0,1.0,1.0
1,e1387,"V007_79, V007_79_dep",0.0,0.0,2.0,2.0
1,e1388,"V007_79, V007_80",0.0,0.0,7.0,7.0
1,e1389,"V002_78_arr, V002_78",0.0,0.0,1.0,1.0
1,e1390,"V002_79, V002_79_dep",0.0,0.0,5.0,5.0
1,e1391,"V002_79, V002_80",0.0,0.0,8.0,6.0
1,e1392,"V006_78_arr, V006_78",0.0,0.0,1.0,1.0
1,e1393,"V006_79, V006_79_dep",0.0,0.0,4.0,4.0
1,e1394,"V006_79, V006_80",0.0,0.0,8.0,8.0
1,e1395,"V003_78_dep, V006_100_arr",0.0,0.0,4.0,4.0
1,e1396,"V003_78_arr, V003_78",0.0,0.0,2.0,2.0
1,e1397,"V003_79, V003_79_dep",0.0,0.0,1.0,1.0
1,e1398,"V003_79, V003_80",0.0,0.0,7.0,6.0
1,e1399,"V001_79_dep, V002_84_arr",0.0,0.0,3.0,3.0
1,e1400,"V001_79_arr, V001_79",0.0,0.0,2.0,2.0
1,e1401,"V001_80, V001_80_dep",0.0,0.0,1.0,1.0
1,e1402,"V001_80, V001_81",0.0,0.0,7.0,7.0
1,e1403,"V007_79_arr, V007_79",0.0,0.0,1.0,1.0
1,e1404,"V007_80, V007_80_dep",0.0,0.0,2.0,2.0
1,e1405,"V007_80, V007_81",0.0,0.0,7.0,7.0
1,e1406,"V002_79_arr, V002_79",0.0,0.0,1.0,1.0
